order_id,customer_id,product_id,quantity,unit_price,order_date,delivery_date
618,8502,376,2,-50,yesterday,2025-12-01
619,7460,1900,5,,01/01/2026,invalid
620,3102,1959,-1,,yesterday,2025-12-01
621,2271,1890,5,$25,2026-01-01,
622,6264,1343,1,,invalid,2026-01-10
623,3513,441,0,100,yesterday,2026-01-10
624,10009,1080,-1,$25,yesterday,
625,4431,148,0,,01/01/2026,2025-12-01
626,5651,1541,-1,$25,01/01/2026,2025-12-01
627,8596,268,5000,-50,2026-01-01,2026-01-10
628,2344,491,-1,100,2026-01-01,2025-12-01
629,4209,1967,0,100,01/01/2026,2025-12-01
629,7254,949,5,$25,invalid,
631,9522,133,5000,$25,yesterday,invalid
632,3433,2063,5000,50,01/01/2026,2026-01-10
633,10029,1669,5000,-50,yesterday,
633,5168,2135,5000,50,01/01/2026,
634,6215,1009,-1,$25,01/01/2026,2025-12-01
636,7317,37,0,,yesterday,invalid
636,7959,968,1,$25,invalid,2025-12-01
638,991,1846,0,20,01/01/2026,2025-12-01
638,8834,366,5000,20,invalid,invalid
640,6344,1002,2,,2026-01-01,2026-01-10
641,4903,1539,1,50,2026-01-01,
642,2880,746,-1,,yesterday,invalid
643,1703,1066,5000,20,invalid,2025-12-01
643,5227,425,1,$25,invalid,2026-01-10
645,103,742,5000,50,2026-01-01,
646,1664,54,-1,-50,2026-01-01,2025-12-01
647,10017,633,1,20,invalid,2025-12-01
648,9744,1944,2,20,2026-01-01,invalid
649,7715,598,0,50,2026-01-01,2026-01-10
649,5543,1257,5,-50,01/01/2026,2025-12-01
651,5670,1181,5000,20,invalid,2025-12-01
651,13,1638,5,-50,2026-01-01,
653,10253,35,-1,$25,invalid,2025-12-01
654,7377,1936,2,,yesterday,2025-12-01
655,9476,761,2,,invalid,invalid
655,1756,1233,5,-50,2026-01-01,invalid
657,2300,1854,5,50,2026-01-01,invalid
657,10993,1573,0,,invalid,2026-01-10
659,1631,2127,5000,,invalid,invalid
659,6319,1498,2,100,yesterday,2026-01-10
660,1434,598,5,20,invalid,invalid
661,5877,634,1,,invalid,invalid
663,3022,1220,0,20,2026-01-01,2025-12-01
664,10303,1192,5000,50,yesterday,2026-01-10
665,4696,1299,5000,$25,01/01/2026,invalid
666,9696,1648,5000,20,2026-01-01,invalid
667,901,1883,5000,$25,yesterday,
668,2637,304,0,$25,2026-01-01,invalid
668,8091,1819,5,$25,2026-01-01,2025-12-01
670,10262,275,0,50,yesterday,
671,6954,989,2,-50,2026-01-01,2026-01-10
672,5189,1396,-1,,yesterday,
672,2657,1907,2,$25,yesterday,2026-01-10
674,1875,1247,0,-50,01/01/2026,2025-12-01
675,2586,1610,0,20,invalid,invalid
676,9129,1745,0,,yesterday,2026-01-10
676,4563,298,-1,20,invalid,invalid
678,4188,357,2,$25,01/01/2026,invalid
679,2379,603,-1,20,01/01/2026,invalid
680,1198,871,5,-50,01/01/2026,2026-01-10
680,8029,1002,-1,,yesterday,invalid
681,5651,277,-1,-50,invalid,2025-12-01
682,6356,1874,1,50,01/01/2026,invalid
684,10172,352,5,50,01/01/2026,invalid
685,15,1405,2,20,01/01/2026,2025-12-01
685,606,422,5,-50,yesterday,2026-01-10
687,1241,340,5000,$25,01/01/2026,invalid
688,3946,653,5000,50,invalid,2026-01-10
689,6171,160,5,50,yesterday,
690,6049,1840,5000,-50,yesterday,2025-12-01
691,292,2196,1,$25,01/01/2026,invalid
692,8306,1123,5000,$25,01/01/2026,invalid
692,6044,1243,0,$25,01/01/2026,2025-12-01
693,10982,214,1,$25,01/01/2026,
694,7591,1455,-1,100,yesterday,invalid
696,4032,1944,1,,2026-01-01,2025-12-01
697,1938,1900,1,$25,yesterday,2026-01-10
697,5134,217,-1,20,yesterday,2026-01-10
699,7200,1620,1,50,invalid,2025-12-01
700,2502,422,0,$25,invalid,
701,8911,1061,5,100,invalid,2025-12-01
701,2188,1141,5,,yesterday,
703,10156,1834,5000,,01/01/2026,2026-01-10
704,4627,2122,2,$25,01/01/2026,2025-12-01
704,10001,738,5,,yesterday,invalid
706,137,1555,0,20,2026-01-01,2026-01-10
706,5659,1380,-1,-50,invalid,2026-01-10
708,5674,120,2,100,invalid,
709,8911,229,5000,,2026-01-01,invalid
709,10722,122,5,-50,yesterday,invalid
711,10479,430,2,-50,2026-01-01,2026-01-10
712,3504,141,1,,yesterday,2025-12-01
713,8095,2170,2,50,yesterday,2026-01-10
714,9885,2046,5000,$25,yesterday,2025-12-01
715,9445,408,0,50,2026-01-01,2026-01-10
715,5415,375,0,$25,2026-01-01,2026-01-10
717,7889,755,1,100,01/01/2026,
717,10911,131,1,$25,01/01/2026,
718,1318,1986,1,50,2026-01-01,2026-01-10
720,5368,1495,1,,2026-01-01,invalid
721,934,1331,2,$25,invalid,2025-12-01
722,2148,1456,5,,invalid,2025-12-01
723,4222,701,5000,50,01/01/2026,2026-01-10
724,4954,816,1,50,invalid,2025-12-01
725,272,894,0,,2026-01-01,2025-12-01
726,2289,2013,0,,2026-01-01,
726,10732,1080,5,-50,01/01/2026,2026-01-10
728,1983,126,5000,-50,2026-01-01,invalid
728,6240,1969,-1,100,invalid,2025-12-01
730,4756,784,5000,50,invalid,invalid
731,3590,1867,1,20,2026-01-01,2026-01-10
732,3241,1634,1,50,yesterday,2025-12-01
732,5345,99,0,20,invalid,2026-01-10
734,3987,1533,1,20,yesterday,2025-12-01
734,9116,1179,5,,yesterday,2025-12-01
735,2753,1439,2,20,01/01/2026,
737,7094,16,2,-50,01/01/2026,2025-12-01
738,6578,535,0,50,yesterday,2026-01-10
739,3022,1239,5000,20,2026-01-01,invalid
740,1332,286,1,50,01/01/2026,
741,9417,1692,5,-50,yesterday,
741,4500,1454,-1,,2026-01-01,invalid
743,3456,155,2,50,01/01/2026,
744,2847,683,1,50,invalid,2025-12-01
745,2094,383,2,50,2026-01-01,2026-01-10
746,4741,679,-1,100,yesterday,2026-01-10
747,474,529,-1,50,2026-01-01,
747,10524,749,1,50,2026-01-01,invalid
749,2510,206,1,,01/01/2026,
750,6437,868,1,$25,yesterday,2026-01-10
750,2656,913,5000,20,invalid,2025-12-01
751,4612,1236,2,-50,01/01/2026,2026-01-10
753,3736,1443,-1,-50,01/01/2026,invalid
753,3871,59,1,,yesterday,invalid
755,10397,764,5,50,yesterday,2025-12-01
755,6321,1990,5,$25,2026-01-01,2025-12-01
757,4494,600,1,50,yesterday,
757,10092,1271,1,100,01/01/2026,2026-01-10
759,476,417,2,$25,yesterday,
760,10032,1508,2,,01/01/2026,invalid
761,8429,1047,2,$25,invalid,2026-01-10
762,6744,909,-1,20,01/01/2026,
763,1131,623,1,20,invalid,2026-01-10
763,4374,1474,5000,20,invalid,
764,4288,1954,1,50,01/01/2026,2026-01-10
765,245,979,-1,100,2026-01-01,
767,3797,1486,-1,100,2026-01-01,2025-12-01
768,6748,186,0,$25,2026-01-01,2025-12-01
769,10287,1596,2,,yesterday,2025-12-01
770,4429,1177,0,50,yesterday,
771,6743,499,5,,yesterday,invalid
772,3753,1385,5000,100,2026-01-01,invalid
773,7560,1150,5000,$25,invalid,invalid
774,7655,176,5,$25,invalid,
774,1616,1843,2,100,01/01/2026,invalid
776,6865,2050,5,100,yesterday,2026-01-10
776,8017,1259,1,$25,2026-01-01,2025-12-01
777,490,629,5000,$25,yesterday,2026-01-10
779,7332,267,1,20,yesterday,
780,2373,797,2,100,yesterday,2026-01-10
781,8887,2194,1,100,invalid,
781,5390,1074,1,,2026-01-01,2025-12-01
783,2860,592,-1,-50,2026-01-01,invalid
784,4091,743,5000,20,yesterday,2025-12-01
785,2364,318,-1,-50,yesterday,invalid
786,3472,1666,0,100,yesterday,invalid
786,6077,1191,5000,$25,yesterday,2025-12-01
787,9127,1935,5000,,invalid,
788,1801,330,-1,$25,yesterday,2025-12-01
790,8499,466,-1,,yesterday,2026-01-10
790,3261,892,0,,yesterday,
791,2503,1687,0,,01/01/2026,2025-12-01
792,8502,449,2,-50,2026-01-01,
794,6537,1264,1,-50,yesterday,2025-12-01
795,10322,722,5000,$25,01/01/2026,2026-01-10
795,5038,1319,5000,$25,yesterday,2025-12-01
797,1460,1008,2,100,invalid,2026-01-10
798,3935,299,5,,2026-01-01,
799,1341,1440,-1,50,invalid,
800,1921,1029,2,100,01/01/2026,2025-12-01
801,999,232,-1,,yesterday,2025-12-01
802,5713,284,1,50,invalid,2026-01-10
803,9703,1243,-1,,01/01/2026,2025-12-01
804,9501,1161,2,$25,01/01/2026,
805,7251,249,0,20,yesterday,invalid
806,4507,1961,0,100,01/01/2026,2025-12-01
806,10047,438,0,,2026-01-01,2025-12-01
808,5120,710,2,50,invalid,2026-01-10
808,10718,1873,-1,,01/01/2026,2026-01-10
810,7503,244,1,100,01/01/2026,
811,10186,1612,1,$25,2026-01-01,2026-01-10
812,7732,496,0,50,2026-01-01,
813,2563,1822,1,,invalid,2025-12-01
814,5757,697,1,20,yesterday,2026-01-10
814,8568,1707,5000,50,invalid,invalid
816,6032,1670,2,-50,yesterday,
816,10413,1385,5000,20,invalid,
817,9419,1586,1,,yesterday,2025-12-01
819,3733,1582,5000,,yesterday,
820,9154,276,-1,-50,2026-01-01,2026-01-10
821,6732,957,5,100,01/01/2026,2026-01-10
822,3992,482,1,,01/01/2026,invalid
823,7157,1172,5,100,yesterday,2025-12-01
824,4573,1942,-1,,2026-01-01,2026-01-10
825,655,860,2,-50,2026-01-01,invalid
826,8412,1372,5000,20,01/01/2026,invalid
826,7194,215,0,100,invalid,2026-01-10
828,488,1312,0,-50,yesterday,2026-01-10
829,202,1570,-1,,01/01/2026,invalid
830,715,1410,5,50,yesterday,2025-12-01
831,8004,1151,1,$25,invalid,2026-01-10
831,5034,1088,5,100,2026-01-01,2025-12-01
833,5178,742,5000,50,invalid,
834,6429,935,0,50,01/01/2026,2026-01-10
834,1641,2029,0,$25,2026-01-01,
836,8754,355,1,20,yesterday,2025-12-01
837,44,1291,-1,,invalid,2026-01-10
837,6601,510,5,20,invalid,invalid
838,1849,1777,-1,20,yesterday,2025-12-01
840,9116,599,1,20,01/01/2026,2026-01-10
841,10178,441,1,100,01/01/2026,2026-01-10
841,9090,1430,1,$25,invalid,invalid
843,10059,2134,5000,50,yesterday,
843,9863,46,5000,-50,2026-01-01,2026-01-10
844,582,905,2,$25,01/01/2026,2025-12-01
846,9056,680,2,50,invalid,2025-12-01
846,5191,1335,5000,-50,01/01/2026,invalid
848,5460,541,5000,100,2026-01-01,2026-01-10
848,2485,190,0,$25,yesterday,
849,8132,1664,0,,yesterday,invalid
851,3109,41,-1,,invalid,2025-12-01
851,2148,7,1,-50,yesterday,2025-12-01
853,10113,1371,0,$25,yesterday,
853,5081,2054,-1,50,yesterday,invalid
855,7071,269,-1,,yesterday,
856,40,892,-1,20,invalid,2026-01-10
857,3359,11,1,100,01/01/2026,2026-01-10
858,104,43,5,,01/01/2026,
859,4956,1315,5000,$25,invalid,2025-12-01
860,5380,1629,1,100,2026-01-01,invalid
861,3581,1849,0,20,2026-01-01,2025-12-01
862,5882,1958,5000,$25,2026-01-01,invalid
863,10929,948,5000,100,01/01/2026,
863,9720,779,5000,-50,2026-01-01,
865,5375,88,5,,2026-01-01,2026-01-10
866,9394,1282,5000,$25,2026-01-01,
867,3055,1145,5,100,yesterday,
868,5112,750,5,$25,invalid,2026-01-10
869,2556,1651,-1,100,01/01/2026,2025-12-01
870,1689,202,0,50,yesterday,
871,1616,176,1,,yesterday,2025-12-01
872,9774,133,1,50,01/01/2026,
872,374,1247,5,20,invalid,2025-12-01
874,4575,858,1,50,invalid,
875,5340,1818,2,$25,01/01/2026,invalid
876,2757,1633,1,$25,invalid,
877,2221,1611,2,100,2026-01-01,
878,5192,892,-1,100,invalid,invalid
879,7618,663,1,-50,2026-01-01,2025-12-01
879,7962,2063,-1,50,yesterday,2025-12-01
880,3607,197,1,100,01/01/2026,invalid
881,3292,1918,5,,2026-01-01,2026-01-10
883,4506,2026,-1,$25,2026-01-01,
884,9412,413,-1,100,invalid,2026-01-10
885,1001,688,5,100,yesterday,2025-12-01
886,7595,816,1,50,2026-01-01,2025-12-01
887,511,949,0,50,invalid,
888,5988,954,2,,invalid,2026-01-10
889,6841,1139,5000,-50,invalid,2026-01-10
889,514,938,2,-50,2026-01-01,invalid
891,8287,1309,1,20,01/01/2026,2026-01-10
892,6566,1322,5,$25,2026-01-01,2025-12-01
893,2733,91,0,20,invalid,2025-12-01
894,488,327,-1,20,yesterday,invalid
894,9243,1285,1,100,yesterday,2026-01-10
896,6560,752,2,100,2026-01-01,2026-01-10
896,8085,1365,-1,20,yesterday,
898,9833,729,2,$25,01/01/2026,invalid
899,5050,1150,0,20,yesterday,2026-01-10
899,7098,210,5000,100,yesterday,invalid
901,2098,1936,2,$25,01/01/2026,2026-01-10
902,2616,1333,-1,$25,01/01/2026,2025-12-01
903,8445,2196,0,20,2026-01-01,invalid
904,4770,1044,5,100,2026-01-01,invalid
904,1350,882,0,20,01/01/2026,
906,8868,1154,-1,-50,invalid,2025-12-01
907,5206,182,2,,yesterday,
908,9228,999,-1,,2026-01-01,2026-01-10
908,5774,1137,5,$25,invalid,2026-01-10
909,2206,225,-1,,invalid,2025-12-01
910,10050,1370,-1,,yesterday,2026-01-10
911,2573,1450,1,$25,01/01/2026,2025-12-01
913,353,608,1,-50,01/01/2026,2025-12-01
914,5263,880,-1,100,invalid,2025-12-01
915,3385,1026,-1,-50,invalid,invalid
916,2454,916,2,-50,yesterday,2026-01-10
917,3438,637,1,20,yesterday,2025-12-01
918,5236,177,5000,50,invalid,
919,3969,193,-1,,yesterday,2025-12-01
920,2951,1669,5,,yesterday,invalid
921,7782,84,2,100,invalid,invalid
922,1184,1459,5,100,01/01/2026,invalid
923,2511,451,0,$25,2026-01-01,
923,5821,1248,1,,2026-01-01,
925,4329,202,0,100,invalid,invalid
926,9977,602,5,20,yesterday,invalid
926,1210,443,-1,-50,2026-01-01,2026-01-10
927,4415,52,1,-50,2026-01-01,2026-01-10
929,530,777,1,100,invalid,invalid
929,7568,1299,2,20,yesterday,2025-12-01
931,10149,645,5000,100,invalid,
932,473,1846,0,100,invalid,invalid
933,5188,1522,-1,50,yesterday,invalid
934,10926,482,5,50,invalid,2026-01-10
934,4846,595,2,20,01/01/2026,2026-01-10
936,7685,875,0,20,2026-01-01,2026-01-10
937,5277,765,2,50,01/01/2026,2025-12-01
938,4722,548,5000,20,invalid,2026-01-10
938,9639,870,5000,$25,invalid,2025-12-01
940,3150,62,0,20,invalid,invalid
940,191,105,2,,invalid,2026-01-10
942,9788,209,5000,50,01/01/2026,2025-12-01
943,4049,800,0,,2026-01-01,
943,2430,216,5000,-50,01/01/2026,2026-01-10
945,5919,1691,0,-50,01/01/2026,2025-12-01
945,5881,2179,2,-50,01/01/2026,2026-01-10
947,6171,318,-1,20,01/01/2026,2026-01-10
948,8581,1794,-1,100,01/01/2026,invalid
949,4631,32,5000,100,invalid,invalid
950,6103,298,5,,yesterday,2025-12-01
951,3071,296,5000,$25,2026-01-01,2025-12-01
952,9971,280,-1,20,yesterday,invalid
953,1313,2155,2,-50,yesterday,2026-01-10
953,9679,1377,0,-50,invalid,invalid
954,7158,504,2,20,yesterday,invalid
956,4231,1273,1,100,yesterday,
956,4686,878,0,100,01/01/2026,
958,3534,596,-1,20,2026-01-01,2026-01-10
959,10092,1500,5,$25,invalid,
960,7331,776,5,50,yesterday,
961,7327,443,5000,,invalid,2026-01-10
962,1764,171,5,-50,invalid,2025-12-01
962,5097,227,5000,100,invalid,invalid
964,5259,1147,2,20,01/01/2026,2026-01-10
965,8654,723,0,100,2026-01-01,2025-12-01
966,7388,760,-1,$25,01/01/2026,invalid
967,3197,1842,1,,2026-01-01,
968,1138,895,5000,$25,2026-01-01,2025-12-01
969,2558,1803,5000,-50,2026-01-01,
970,2479,1422,5000,20,2026-01-01,invalid
971,2970,645,2,20,invalid,2025-12-01
972,3556,702,-1,-50,invalid,invalid
973,3274,1194,1,$25,yesterday,2026-01-10
974,4387,2191,5,100,01/01/2026,invalid
975,10461,1801,5000,100,2026-01-01,invalid
976,1901,1962,5000,$25,invalid,2025-12-01
976,7080,1191,2,$25,invalid,invalid
978,2036,627,0,20,yesterday,
978,9835,609,0,,invalid,2025-12-01
980,10548,218,2,$25,2026-01-01,invalid
981,680,566,-1,20,2026-01-01,2026-01-10
982,8027,138,5,20,invalid,invalid
982,3772,1950,5,$25,2026-01-01,
984,1934,1897,5000,20,01/01/2026,2026-01-10
984,3965,1979,1,,2026-01-01,invalid
986,2042,1733,2,$25,invalid,2026-01-10
987,7397,1961,1,$25,yesterday,invalid
987,8031,1050,1,,yesterday,invalid
989,6638,1092,-1,100,invalid,
990,10908,558,5,100,2026-01-01,
990,4775,1451,2,$25,yesterday,
992,1746,706,0,100,01/01/2026,invalid
992,6908,1822,2,20,invalid,
994,5178,1106,1,,yesterday,2025-12-01
995,1452,323,2,-50,2026-01-01,invalid
996,392,1601,2,100,invalid,
996,9665,2014,0,20,2026-01-01,
998,10695,1543,-1,,01/01/2026,invalid
999,4960,724,5,50,01/01/2026,
1000,8692,2130,5000,-50,2026-01-01,2026-01-10
1001,2224,1431,1,50,yesterday,2025-12-01
1001,2883,1342,-1,-50,2026-01-01,2025-12-01
1003,1068,1053,1,,invalid,invalid
1004,2539,1692,1,100,invalid,invalid
1005,2792,281,5000,-50,01/01/2026,invalid
1006,7451,785,2,,01/01/2026,2026-01-10
1007,6882,390,1,,01/01/2026,invalid
1008,2548,1924,5,$25,2026-01-01,2025-12-01
1009,3785,1470,2,50,invalid,
1010,9790,1775,2,$25,01/01/2026,
1010,1022,1845,5,$25,2026-01-01,invalid
1012,5191,1339,5,-50,2026-01-01,2025-12-01
1012,842,1274,0,,invalid,2026-01-10
1014,4757,757,5,50,invalid,
1014,6133,2122,-1,$25,01/01/2026,2025-12-01
1016,5552,1954,1,-50,yesterday,
1017,8320,1111,-1,$25,invalid,2026-01-10
1018,7410,1904,2,-50,yesterday,2025-12-01
1019,10173,569,0,-50,2026-01-01,
1020,400,1168,0,100,2026-01-01,invalid
1021,7773,967,0,20,invalid,invalid
1022,2439,1109,5,50,2026-01-01,invalid
1023,2702,142,5000,20,2026-01-01,2026-01-10
1024,10727,1336,5,,invalid,2025-12-01
1025,1340,562,1,,invalid,
1025,4032,772,2,$25,2026-01-01,invalid
1027,2417,1794,0,$25,2026-01-01,2026-01-10
1027,7655,107,0,$25,2026-01-01,
1029,3222,1915,1,,2026-01-01,2025-12-01
1029,3725,2142,5000,-50,invalid,2026-01-10
1031,10494,888,0,100,yesterday,2025-12-01
1031,9371,228,5,100,invalid,2025-12-01
1033,9652,165,-1,50,yesterday,invalid
1034,3060,1307,-1,100,2026-01-01,
1034,6796,239,-1,,01/01/2026,2026-01-10
1035,4046,1351,5,-50,2026-01-01,2026-01-10
1036,9524,1885,5000,100,2026-01-01,invalid
1037,8456,1436,0,100,invalid,2025-12-01
1039,5568,946,2,100,yesterday,
1040,6661,248,1,50,01/01/2026,2026-01-10
1040,6913,1125,0,100,01/01/2026,2026-01-10
1041,10899,1532,5000,$25,invalid,invalid
1043,10994,1940,5,50,01/01/2026,2025-12-01
1044,10798,501,2,$25,01/01/2026,
1045,10434,1928,1,50,yesterday,
1046,6430,1708,-1,100,yesterday,
1047,9784,266,0,,2026-01-01,2025-12-01
1048,6223,945,2,50,yesterday,invalid
1048,1445,1542,2,$25,invalid,2026-01-10
1050,7513,622,2,100,2026-01-01,2025-12-01
1051,7880,1249,-1,20,invalid,2025-12-01
1052,5041,1774,5000,20,yesterday,2025-12-01
1053,10256,2148,1,$25,invalid,
1054,2817,144,0,20,01/01/2026,invalid
1055,904,1989,-1,$25,invalid,2025-12-01
1056,108,1644,1,-50,yesterday,2025-12-01
1057,8371,549,1,-50,invalid,2026-01-10
1058,3928,1229,-1,-50,invalid,invalid
1058,9125,461,1,50,01/01/2026,2026-01-10
1060,2675,1062,1,20,yesterday,2025-12-01
1061,9162,340,5,$25,invalid,
1062,1057,585,5,,yesterday,invalid
1063,155,18,-1,100,2026-01-01,
1064,7349,414,5,20,2026-01-01,
1064,3674,1718,1,-50,01/01/2026,
1066,6081,326,2,20,2026-01-01,
1066,3050,955,-1,100,01/01/2026,2025-12-01
1067,9261,468,-1,50,01/01/2026,2025-12-01
1069,6701,1992,1,-50,01/01/2026,invalid
1070,10800,1917,5,100,2026-01-01,
1071,2119,1009,2,100,01/01/2026,2026-01-10
1072,6644,201,2,50,01/01/2026,
1072,5024,1624,-1,-50,01/01/2026,invalid
1074,9026,1435,5,,2026-01-01,2025-12-01
1074,889,855,5000,100,yesterday,invalid
1076,9156,2025,-1,,invalid,2026-01-10
1076,8389,1713,0,$25,01/01/2026,2025-12-01
1077,9767,902,-1,100,invalid,invalid
1079,489,538,1,50,invalid,2025-12-01
1080,1013,1239,-1,20,2026-01-01,
1080,8666,365,2,$25,01/01/2026,2025-12-01
1082,3468,2145,0,50,invalid,2025-12-01
1083,5301,551,5000,100,01/01/2026,invalid
1084,728,1142,1,-50,yesterday,2025-12-01
1085,1724,27,2,,2026-01-01,2026-01-10
1085,4496,172,5000,100,2026-01-01,2025-12-01
1086,10772,1640,2,20,2026-01-01,2026-01-10
1087,10045,152,5,50,2026-01-01,2026-01-10
1089,10597,2100,2,20,2026-01-01,2025-12-01
1090,6157,601,5,100,2026-01-01,
1091,1134,1707,0,,invalid,2026-01-10
1092,300,1508,0,,invalid,invalid
1093,1213,937,5,50,2026-01-01,
1094,3014,911,1,100,01/01/2026,2025-12-01
1095,2561,852,5,,yesterday,2025-12-01
1096,7837,685,0,50,invalid,invalid
1097,9736,957,-1,20,yesterday,
1098,7272,1812,5000,50,2026-01-01,invalid
1099,4129,42,2,-50,invalid,2026-01-10
1100,2706,1455,5000,100,2026-01-01,invalid
1101,10302,1564,5000,-50,yesterday,
1102,8061,598,0,,yesterday,
1103,2573,463,2,50,yesterday,
1104,7134,1199,5,20,invalid,2025-12-01
1105,512,297,5000,100,2026-01-01,2025-12-01
1106,4162,52,2,20,01/01/2026,2025-12-01
1107,5069,825,0,100,invalid,
1107,6958,821,1,$25,2026-01-01,invalid
1108,9354,1282,-1,20,invalid,
1110,6412,1666,5,100,yesterday,
1111,5431,1897,1,-50,01/01/2026,2025-12-01
1112,208,562,-1,$25,01/01/2026,
1113,8788,1093,5,100,invalid,2026-01-10
1113,5081,703,-1,,01/01/2026,2026-01-10
1115,7994,1122,5,20,2026-01-01,2026-01-10
1116,61,1348,0,$25,yesterday,invalid
1117,3674,1771,5,$25,yesterday,
1118,2202,627,1,-50,yesterday,2025-12-01
1118,9237,1994,-1,-50,01/01/2026,
1120,10154,1772,2,100,yesterday,2025-12-01
1121,10911,818,5000,20,invalid,2025-12-01
1121,547,1476,5000,-50,invalid,2026-01-10
1123,7492,1307,-1,20,2026-01-01,2026-01-10
1124,6045,1257,5,-50,invalid,2026-01-10
1125,4279,1521,0,50,yesterday,
1126,935,601,1,,01/01/2026,2025-12-01
1126,10542,212,0,$25,yesterday,2026-01-10
1127,8629,961,2,,01/01/2026,
1129,9801,427,5,,invalid,invalid
1130,2602,729,2,50,01/01/2026,2025-12-01
1130,606,370,0,100,invalid,2025-12-01
1131,10210,2175,-1,50,01/01/2026,2026-01-10
1133,2229,1117,2,50,invalid,2025-12-01
1134,6852,323,5000,$25,invalid,
1134,7927,589,0,$25,invalid,invalid
1136,380,549,5000,,01/01/2026,
1137,7866,1811,1,100,yesterday,invalid
1138,3374,199,-1,50,2026-01-01,2025-12-01
1138,651,461,-1,50,01/01/2026,invalid
1140,183,794,1,-50,invalid,invalid
1141,3962,1067,1,$25,2026-01-01,
1141,10677,1757,5000,100,2026-01-01,
1143,2331,397,-1,-50,invalid,
1144,1409,1241,1,100,2026-01-01,invalid
1144,4032,2096,0,20,2026-01-01,
1146,129,914,1,50,01/01/2026,
1147,6064,1322,5,$25,invalid,2025-12-01
1147,2967,46,5000,,invalid,invalid
1149,51,1711,5000,100,01/01/2026,2026-01-10
1150,2329,1485,-1,-50,01/01/2026,invalid
1150,776,1826,1,20,yesterday,2026-01-10
1152,1400,953,5000,20,01/01/2026,2025-12-01
1153,3459,654,2,100,invalid,2025-12-01
1154,8094,1063,5,50,yesterday,
1154,617,564,0,-50,invalid,2026-01-10
1156,1324,1620,2,$25,01/01/2026,
1157,9565,1568,2,50,01/01/2026,invalid
1158,4561,1076,2,$25,yesterday,2026-01-10
1158,889,1879,-1,50,2026-01-01,2026-01-10
1160,1568,1447,5000,20,yesterday,2026-01-10
1161,8697,318,0,100,01/01/2026,
1162,10823,259,5,,01/01/2026,2025-12-01
1163,10110,699,-1,50,invalid,2025-12-01
1164,2471,1127,5000,$25,invalid,2026-01-10
1165,5231,698,5000,,2026-01-01,2026-01-10
1165,4310,2160,0,20,invalid,invalid
1166,9652,868,5000,50,invalid,invalid
1167,4357,699,-1,$25,yesterday,2025-12-01
1168,8339,45,1,50,yesterday,invalid
1170,888,139,5,100,yesterday,invalid
1171,2766,1180,-1,100,invalid,2025-12-01
1172,8850,371,-1,50,01/01/2026,
1173,1350,649,0,-50,2026-01-01,invalid
1174,7192,644,-1,-50,01/01/2026,2026-01-10
1175,7107,91,-1,-50,yesterday,2026-01-10
1176,2116,1648,2,20,yesterday,
1177,1920,740,5,20,invalid,2026-01-10
1178,5114,397,0,-50,2026-01-01,invalid
1179,3285,2048,0,-50,01/01/2026,invalid
1180,362,1073,0,20,invalid,2025-12-01
1181,10819,1736,0,,invalid,invalid
1181,3090,1491,5000,$25,invalid,2025-12-01
1183,1245,609,2,-50,invalid,2026-01-10
1184,3998,1325,5,50,2026-01-01,invalid
1185,10589,1421,1,$25,01/01/2026,2025-12-01
1186,6663,569,5000,100,01/01/2026,2025-12-01
1187,4502,36,5000,$25,invalid,2026-01-10
1187,4827,816,-1,50,invalid,2026-01-10
1188,2295,994,2,100,01/01/2026,invalid
1190,5051,106,2,$25,2026-01-01,2025-12-01
1191,2229,622,0,-50,2026-01-01,2025-12-01
1192,2018,424,0,100,2026-01-01,invalid
1193,3496,2097,5,100,2026-01-01,2025-12-01
1193,6612,967,1,$25,2026-01-01,
1195,138,1850,0,$25,2026-01-01,
1195,3279,1295,1,-50,yesterday,2025-12-01
1197,8971,2197,5,$25,01/01/2026,invalid
1197,5928,983,2,100,invalid,2026-01-10
1199,10721,1000,2,50,invalid,2025-12-01
1200,5365,79,0,$25,invalid,
1201,3574,2120,-1,20,01/01/2026,
1202,8176,367,5000,50,yesterday,2026-01-10
1202,6188,1029,5,$25,invalid,invalid
1203,8962,1544,-1,$25,01/01/2026,invalid
1205,5178,452,2,-50,2026-01-01,2026-01-10
1206,8642,835,0,20,yesterday,2025-12-01
