payment_id,order_id,amount,status,payment_method
1027,4654,100,failed,Transfer
1028,30561,250,pending,Card
1029,379,500 USD,failed,Cash
1030,3484,$500,PAID,crypto
1031,13457,500 USD,,Card
1032,965,-50,failed,
1033,21517,-50,,Transfer
1034,21274,$500,paid,
1035,4551,,PAID,Card
1036,4845,500 USD,paid,Transfer
1037,16727,100,,Card
1038,3392,$500,PAID,
1039,11842,-50,,Transfer
1040,30867,,pending,
1041,29767,500 USD,pending,crypto
1042,22119,$500,PAID,
1043,13977,$500,,crypto
1044,11981,250,failed,Transfer
1045,16025,250,pending,CARD
1046,3372,$500,,crypto
1047,22921,100,failed,Transfer
1048,30957,-50,,Cash
1049,18595,,,
1050,24709,100,,crypto
1051,31326,,paid,Card
1052,21080,100,pending,Cash
1053,29,500 USD,PAID,Cash
1054,22546,100,failed,crypto
1055,7979,,,Cash
1056,6654,-50,PAID,Card
1057,20110,$500,PAID,Cash
1058,17597,,PAID,CARD
1059,22829,$500,failed,Card
1060,24523,250,,Transfer
1061,18311,,,Transfer
1062,29710,-50,PAID,crypto
1063,792,500 USD,pending,Card
1064,13271,250,,
1065,3773,500 USD,,
1066,3408,100,failed,CARD
1067,24091,100,PAID,Card
1068,16294,100,PAID,
1069,25873,$500,,
1070,29004,500 USD,pending,CARD
1071,20486,500 USD,pending,CARD
1072,21848,100,,CARD
1073,11570,500 USD,,CARD
1074,26730,,pending,Cash
1075,26351,,,crypto
1076,8847,250,,crypto
1077,12890,-50,paid,Cash
1078,22967,500 USD,,
1079,10939,-50,pending,Transfer
1080,26545,100,failed,
1081,12447,250,PAID,
1082,21085,,paid,Cash
1083,10552,$500,paid,crypto
1084,30633,100,,
1085,332,$500,,crypto
1086,27453,250,paid,crypto
1087,2720,250,,Transfer
1088,16237,500 USD,,Card
1089,20340,250,pending,Transfer
1090,18938,100,,Cash
1091,1433,$500,,Transfer
1092,24469,-50,pending,Card
1093,17997,,pending,
1094,18762,500 USD,,
1095,4573,100,failed,CARD
1096,29028,500 USD,,Card
1097,29585,500 USD,paid,Transfer
1098,26455,,paid,Transfer
1099,20976,500 USD,failed,
1100,28712,,,Transfer
1101,8205,,,CARD
1102,4910,500 USD,failed,
1103,17910,500 USD,,Cash
1104,22249,,PAID,CARD
1105,591,500 USD,,
1106,2953,500 USD,pending,crypto
1107,16219,100,failed,Cash
1108,5760,100,,Transfer
1109,15677,100,pending,crypto
1110,31401,,PAID,Card
1111,5933,,failed,Card
1112,2995,500 USD,pending,Cash
1113,985,,failed,Cash
1114,15341,-50,,Cash
1115,7232,-50,paid,crypto
1116,20256,-50,PAID,Card
1117,29582,100,PAID,Cash
1118,22107,500 USD,failed,Card
1119,8233,$500,PAID,
1120,10167,,failed,Card
1121,17404,,PAID,CARD
1122,22330,500 USD,,Transfer
1123,4500,250,failed,Card
1124,28767,-50,PAID,CARD
1125,23687,$500,,Card
1126,9902,$500,paid,Cash
1127,26697,,failed,Transfer
1128,15641,$500,failed,crypto
1129,27998,,,
1130,25916,-50,failed,Cash
1131,19261,,,CARD
1132,25202,,paid,Card
1133,6906,,,crypto
1134,10527,500 USD,,Cash
1135,31712,250,pending,Cash
1136,4990,100,,crypto
1137,17144,,PAID,Transfer
1138,13490,-50,paid,
1139,22946,500 USD,PAID,crypto
1140,4183,$500,,Transfer
1141,27830,500 USD,PAID,crypto
1142,318,-50,paid,
1143,3922,500 USD,pending,
1144,17090,250,,Card
1145,10233,-50,PAID,crypto
1146,14123,-50,failed,crypto
1147,31300,,PAID,Card
1148,20389,100,,CARD
1149,2411,100,failed,crypto
1150,19984,500 USD,,
1151,28605,,PAID,Card
1152,31067,500 USD,,Cash
1153,4649,100,,CARD
1154,8389,100,failed,Cash
1155,28998,100,,
1156,26353,250,,Card
1157,8737,100,PAID,CARD
1158,13965,100,PAID,CARD
1159,19495,,PAID,
1160,23361,500 USD,,Transfer
1161,20873,,paid,CARD
1162,14409,$500,PAID,CARD
1163,25049,100,,CARD
1164,18240,$500,,CARD
1165,9825,100,paid,
1166,10525,,,Cash
1167,20019,-50,,Card
1168,6271,100,,crypto
1169,10444,250,paid,
1170,17227,250,,Card
1171,4012,100,,CARD
1172,8829,,pending,CARD
1173,30354,$500,PAID,Cash
1174,10499,,,CARD
1175,7955,250,failed,Cash
1176,23248,$500,,Cash
1177,2365,,PAID,crypto
1178,13691,,,
1179,26336,500 USD,,Transfer
1180,9284,250,PAID,crypto
1181,30267,-50,PAID,Card
1182,6615,250,failed,Card
1183,16145,$500,PAID,Cash
1184,9310,-50,,Transfer
1185,29443,$500,,
1186,18720,$500,paid,Transfer
1187,31500,500 USD,PAID,CARD
1188,27762,100,PAID,crypto
1189,77,-50,,CARD
1190,29473,500 USD,,Transfer
1191,15910,$500,PAID,
1192,12063,100,paid,crypto
1193,24629,100,PAID,
1194,22161,100,pending,Cash
1195,25138,,paid,Cash
1196,12136,250,,Transfer
1197,4644,100,,crypto
1198,22819,,PAID,crypto
1199,12451,100,,Cash
1200,29348,$500,,
1201,6479,100,paid,crypto
1202,21299,-50,failed,Card
1203,26485,-50,,Cash
1204,8317,100,,Cash
1205,18316,500 USD,,
1206,29091,,failed,CARD
1207,19882,250,PAID,CARD
1208,1404,$500,,Card
1209,25415,250,failed,Cash
1210,12724,-50,,CARD
1211,12460,250,paid,crypto
1212,17901,$500,,Cash
1213,5027,,failed,Card
1214,3843,250,pending,Transfer
1215,1010,$500,PAID,Card
1216,27172,,pending,crypto
1217,30339,500 USD,,CARD
1218,19091,100,,Cash
1219,21756,500 USD,,Card
1220,7450,-50,failed,
1221,21909,,,Card
1222,27729,100,paid,Cash
1223,20786,,,
1224,3591,,,crypto
1225,28506,100,PAID,Card
1226,15105,500 USD,,
1227,47,100,failed,crypto
1228,31434,100,pending,crypto
1229,20294,500 USD,,Card
1230,17578,,pending,Cash
1231,19678,,pending,Card
1232,13279,-50,paid,CARD
1233,5804,-50,failed,Cash
1234,5524,-50,paid,
1235,15919,,pending,Cash
1236,13157,500 USD,,CARD
1237,15400,500 USD,PAID,Transfer
1238,31032,250,,
1239,31787,-50,pending,CARD
1240,10563,100,,Transfer
1241,31063,-50,PAID,Transfer
1242,18550,500 USD,PAID,crypto
1243,28123,100,PAID,crypto
1244,12074,500 USD,failed,CARD
1245,9142,,paid,CARD
1246,10216,-50,,Card
1247,9170,500 USD,failed,Card
1248,27172,500 USD,PAID,crypto
1249,8369,$500,pending,Cash
1250,5656,$500,PAID,Transfer
1251,10305,$500,,CARD
1252,11307,500 USD,,
1253,6408,,PAID,crypto
1254,26735,100,failed,CARD
1255,21484,-50,pending,Card
1256,21893,,paid,Transfer
1257,12489,250,PAID,Transfer
1258,9853,,failed,crypto
1259,11015,500 USD,paid,CARD
1260,21813,500 USD,failed,Transfer
1261,10859,100,,
1262,13848,250,paid,crypto
1263,31788,100,pending,Transfer
1264,18142,500 USD,paid,Card
1265,10603,$500,PAID,Transfer
1266,10544,250,,CARD
1267,4572,$500,pending,
1268,25818,500 USD,,crypto
1269,3707,250,,CARD
1270,10029,100,,crypto
1271,11798,250,pending,CARD
1272,30968,,paid,Card
1273,31152,500 USD,PAID,CARD
1274,8791,500 USD,,
1275,12492,,paid,Cash
1276,24543,$500,,Cash
1277,22193,-50,,Transfer
1278,3898,$500,pending,
1279,24565,500 USD,failed,CARD
1280,21416,$500,failed,CARD
1281,20308,,,Transfer
1282,21876,250,pending,Card
1283,15541,100,,Transfer
1284,2721,$500,pending,
1285,30400,-50,failed,
1286,26509,-50,,Card
1287,28626,250,,CARD
1288,11890,$500,,Transfer
1289,25285,500 USD,,Transfer
1290,2012,500 USD,failed,CARD
1291,26437,-50,,CARD
1292,5653,-50,PAID,
1293,17680,500 USD,PAID,Transfer
1294,3193,-50,,
1295,10702,$500,,Cash
1296,13054,,pending,Cash
1297,23769,$500,PAID,
1298,20858,100,pending,Card
1299,27087,$500,failed,
1300,1055,,pending,Transfer
1301,184,250,PAID,crypto
1302,28636,$500,paid,crypto
1303,6139,100,failed,Card
1304,12797,,,CARD
1305,18342,100,,Card
1306,6067,$500,failed,Card
1307,22622,100,PAID,crypto
1308,17465,$500,paid,Transfer
1309,16690,500 USD,paid,Transfer
1310,10539,250,,Transfer
1311,6021,250,paid,Cash
1312,6787,,,Cash
1313,30296,$500,PAID,Cash
1314,27163,-50,,Cash
1315,10414,500 USD,,CARD
1316,5384,100,PAID,crypto
1317,18843,100,pending,Cash
1318,29005,100,,crypto
1319,3001,100,,Card
1320,9714,-50,failed,
1321,3423,-50,paid,crypto
1322,24167,-50,,Card
1323,4757,,failed,Card
1324,14686,100,PAID,
1325,13447,100,,crypto
1326,1583,,,Cash
1327,31593,$500,pending,Cash
1328,18395,-50,PAID,Card
1329,1267,,failed,Transfer
1330,17896,250,PAID,crypto
1331,30052,,paid,
1332,30444,-50,pending,CARD
1333,23519,-50,,Transfer
1334,8320,$500,PAID,Cash
1335,19002,,,Transfer
1336,11296,250,PAID,CARD
1337,22510,500 USD,,Card
1338,15324,,failed,Cash
1339,22071,250,PAID,Transfer
1340,20061,$500,,CARD
1341,6904,-50,PAID,CARD
1342,26983,100,failed,Cash
1343,8484,-50,PAID,
1344,12202,250,,Cash
1345,17128,100,,
1346,29880,,,crypto
1347,13,,,CARD
1348,6423,250,PAID,Cash
1349,2585,,PAID,Transfer
1350,27878,$500,,Card
1351,18886,-50,failed,
1352,18162,-50,paid,Transfer
1353,18789,$500,PAID,crypto
1354,18014,500 USD,failed,
1355,878,500 USD,pending,Cash
1356,897,-50,,CARD
1357,3462,,PAID,Transfer
1358,26657,500 USD,PAID,Transfer
1359,5391,250,PAID,Transfer
1360,23228,500 USD,failed,Transfer
1361,16691,-50,,crypto
1362,5473,-50,,
1363,2392,,failed,Transfer
1364,11915,250,pending,Card
1365,19181,250,,crypto
1366,4028,250,paid,crypto
1367,4408,$500,pending,Transfer
1368,18953,250,PAID,Transfer
1369,21931,500 USD,PAID,
1370,28559,-50,,crypto
1371,10316,250,failed,Transfer
1372,24662,,pending,CARD
1373,11834,-50,failed,crypto
1374,28000,250,failed,CARD
1375,26448,100,,CARD
1376,1208,500 USD,failed,
1377,2012,,failed,Card
1378,7633,$500,,Cash
1379,29088,500 USD,pending,
1380,7010,,failed,Cash
1381,27984,250,,CARD
1382,18748,250,,Cash
1383,16323,-50,PAID,CARD
1384,28229,250,pending,
1385,3446,500 USD,pending,CARD
1386,4889,-50,,Cash
1387,4103,,paid,crypto
1388,24071,$500,paid,Transfer
1389,28123,$500,PAID,Cash
1390,12618,500 USD,PAID,Transfer
1391,17441,100,PAID,CARD
1392,1530,,paid,
1393,5422,$500,,crypto
1394,1740,500 USD,,Card
1395,20599,-50,,crypto
1396,21295,$500,PAID,crypto
1397,14921,,PAID,CARD
1398,23929,,paid,
1399,24826,500 USD,,Transfer
1400,19907,$500,PAID,crypto
1401,19868,,,
1402,22052,100,,crypto
1403,17318,250,,CARD
1404,1342,$500,pending,Card
1405,6020,100,failed,Cash
1406,25096,,paid,Card
1407,25699,,PAID,CARD
1408,14250,,,crypto
1409,26044,500 USD,,Card
1410,18796,500 USD,PAID,Card
1411,30320,$500,paid,Transfer
1412,6907,100,,crypto
1413,21829,$500,,Cash
1414,31508,500 USD,,CARD
1415,27575,500 USD,PAID,Card
1416,9494,250,paid,Cash
1417,28735,,pending,Transfer
1418,3305,$500,paid,Cash
1419,21792,250,PAID,
1420,20279,500 USD,PAID,Transfer
1421,16574,250,,Transfer
1422,16473,$500,,Transfer
1423,25208,500 USD,pending,CARD
1424,20319,,,Transfer
1425,24333,,,CARD
1426,16783,$500,pending,crypto
1427,7137,500 USD,paid,Transfer
1428,9731,-50,pending,Transfer
1429,23037,500 USD,pending,Transfer
1430,5719,250,PAID,crypto
1431,14830,-50,paid,crypto
1432,4449,250,paid,
1433,3761,-50,paid,
1434,25927,-50,failed,Card
1435,21637,250,paid,
1436,27369,500 USD,pending,
1437,6436,,paid,
1438,16291,-50,,
1439,21753,-50,,crypto
1440,23333,500 USD,,CARD
1441,232,-50,failed,Cash
1442,2416,,failed,crypto
1443,739,500 USD,PAID,Transfer
1444,31331,,pending,
1445,21922,100,PAID,Transfer
1446,30114,-50,,Transfer
1447,17508,$500,paid,CARD
1448,8262,250,paid,Card
1449,15468,$500,pending,Transfer
1450,13073,250,PAID,crypto
1451,12937,-50,pending,crypto
1452,7557,500 USD,PAID,Card
1453,3448,500 USD,pending,Card
1454,30538,,,crypto
1455,13375,250,,Transfer
1456,4295,$500,PAID,crypto
1457,29497,100,failed,crypto
1458,16708,500 USD,,Card
1459,1676,-50,paid,Card
1460,7558,500 USD,paid,crypto
1461,28040,-50,PAID,
1462,27468,500 USD,,
1463,168,$500,,crypto
1464,28337,,failed,
1465,18609,100,paid,crypto
1466,8782,500 USD,PAID,Cash
1467,27670,$500,,CARD
1468,1143,-50,,crypto
1469,7483,-50,paid,CARD
1470,31884,250,PAID,Transfer
1471,2247,100,,Transfer
1472,9425,500 USD,paid,
1473,30173,,pending,
1474,23867,$500,pending,Card
1475,29757,500 USD,paid,Card
1476,22046,500 USD,failed,crypto
1477,20640,500 USD,,CARD
1478,26594,500 USD,,CARD
1479,12877,100,,crypto
1480,16368,500 USD,,crypto
1481,23030,$500,PAID,crypto
1482,20377,$500,pending,CARD
1483,93,500 USD,,Transfer
1484,22592,250,PAID,
1485,13539,250,,crypto
1486,3646,250,,crypto
1487,21654,,,Card
1488,20209,$500,,
1489,23507,-50,PAID,Card
1490,3647,,,Card
1491,14693,500 USD,,Card
1492,11914,,failed,
1493,1930,-50,paid,CARD
1494,13963,-50,,Transfer
1495,26447,,failed,crypto
1496,15806,250,,Cash
1497,5309,250,PAID,Card
1498,735,250,,Cash
1499,12642,$500,,Transfer
1500,24762,$500,pending,Card
1501,5522,500 USD,,Transfer
1502,5927,500 USD,,Card
1503,29335,-50,pending,CARD
1504,11197,-50,,crypto
1505,3880,$500,,
1506,22804,-50,,crypto
1507,27705,100,pending,Card
1508,15564,-50,,CARD
1509,7215,100,pending,
1510,4143,$500,failed,Card
1511,24207,100,,crypto
1512,7867,250,failed,
1513,2163,250,failed,Card
1514,17066,500 USD,pending,Transfer
1515,27764,500 USD,pending,
1516,4754,500 USD,pending,crypto
1517,27398,100,paid,Transfer
1518,3767,$500,paid,
1519,27760,100,,CARD
1520,16478,$500,PAID,
1521,478,$500,failed,CARD
1522,4216,,pending,CARD
1523,27035,100,,Transfer
1524,8498,,pending,Cash
1525,6795,,,
1526,9718,-50,,CARD
1527,1281,-50,failed,Cash
1528,15464,500 USD,,Transfer
1529,10082,250,,
1530,9069,,failed,
1531,1225,500 USD,paid,Transfer
1532,23581,250,,
1533,15371,,PAID,crypto
1534,17296,250,,
1535,13337,,,Cash
1536,24419,100,paid,Card
1537,570,100,failed,
1538,16146,500 USD,,
1539,1534,,pending,Transfer
1540,3729,-50,,Transfer
1541,8878,500 USD,failed,CARD
1542,10645,250,,Cash
1543,25508,250,PAID,Card
1544,18878,-50,pending,Transfer
1545,15969,100,paid,Transfer
1546,30471,,paid,Cash
1547,21069,-50,failed,Card
1548,9438,100,pending,
1549,14337,,,Cash
1550,10897,250,pending,Transfer
1551,11298,$500,,CARD
1552,30546,,PAID,Transfer
1553,26973,100,failed,Card
1554,12567,100,pending,crypto
1555,29022,250,pending,CARD
1556,28609,$500,,
1557,14930,,PAID,Card
1558,21437,100,failed,Card
1559,22597,-50,pending,Cash
1560,14060,-50,paid,Card
1561,7282,250,,crypto
1562,15691,,PAID,Cash
1563,13628,500 USD,,crypto
1564,4247,100,paid,Cash
1565,27185,,paid,Card
1566,23,100,paid,crypto
1567,3402,$500,failed,crypto
1568,17113,,paid,
1569,5400,-50,PAID,CARD
1570,21524,-50,PAID,Cash
1571,12326,250,pending,Cash
1572,1340,,paid,Cash
1573,24866,250,pending,Card
1574,29121,250,,Cash
1575,9319,100,pending,Card
1576,24526,,PAID,crypto
1577,8083,250,,CARD
1578,5402,-50,PAID,
1579,23040,-50,,
1580,23515,-50,paid,Card
1581,28464,250,,
1582,21017,500 USD,pending,crypto
1583,8261,,,CARD
1584,21107,500 USD,pending,Transfer
1585,6994,250,,Card
1586,16767,100,pending,Cash
1587,7883,-50,failed,Cash
1588,23105,,failed,
1589,30655,,PAID,CARD
1590,22699,250,PAID,Cash
1591,5418,250,PAID,Cash
1592,10652,$500,paid,Card
1593,1629,250,,crypto
1594,29736,,PAID,CARD
1595,6029,100,paid,Cash
1596,25229,100,paid,Cash
1597,17877,-50,PAID,crypto
1598,11268,100,paid,
1599,17777,500 USD,,crypto
1600,20092,500 USD,pending,
1601,9276,$500,failed,Transfer
1602,27425,250,,Card
1603,370,$500,,Card
1604,14380,,,Card
1605,20479,$500,,Cash
1606,17378,-50,,CARD
1607,31943,250,,Transfer
1608,12913,250,pending,Card
1609,22154,$500,,
1610,9329,-50,,Transfer
1611,28048,-50,PAID,crypto
1612,28644,100,,Card
1613,3671,,failed,Transfer
1614,17024,250,PAID,CARD
1615,31366,500 USD,failed,Transfer
1616,4248,$500,paid,crypto
1617,6730,-50,PAID,
1618,18806,$500,,Card
1619,29598,500 USD,,Transfer
1620,21403,,paid,crypto
1621,24683,$500,pending,Transfer
1622,22420,250,failed,
1623,8419,100,PAID,CARD
1624,510,,,Card
1625,26156,-50,failed,CARD
1626,7914,-50,pending,Cash
1627,9963,,paid,CARD
1628,22113,500 USD,PAID,Transfer
1629,1286,250,paid,Transfer
1630,17429,$500,failed,
1631,28203,500 USD,PAID,Transfer
1632,26243,,paid,Cash
1633,2236,,,Card
1634,26456,500 USD,,Transfer
1635,21027,-50,paid,CARD
1636,6472,-50,failed,Card
1637,17580,$500,failed,crypto
1638,26614,250,pending,Transfer
1639,24642,250,failed,crypto
1640,11792,$500,failed,
1641,30539,-50,paid,Card
1642,12105,-50,pending,Cash
1643,31360,500 USD,pending,crypto
1644,2849,$500,failed,Transfer
1645,14068,-50,failed,Card
1646,15720,$500,PAID,crypto
1647,21,,,
1648,16043,,,Cash
1649,19912,,paid,CARD
1650,16631,500 USD,PAID,Card
1651,18367,100,pending,Cash
1652,20022,100,failed,Card
1653,23750,100,failed,
1654,18683,250,pending,CARD
1655,18094,250,,Cash
1656,16521,,,Cash
1657,5409,$500,PAID,
1658,28961,-50,failed,Cash
1659,6097,250,paid,
1660,4054,500 USD,paid,Transfer
1661,17609,$500,PAID,crypto
1662,4996,500 USD,PAID,Transfer
1663,20535,-50,,Transfer
1664,8010,$500,pending,Cash
1665,30919,,,Card
1666,17399,250,failed,CARD
1667,8944,,failed,
1668,27290,100,pending,
1669,28803,$500,failed,CARD
1670,24053,,,CARD
1671,4315,,PAID,
1672,11150,250,,CARD
1673,21288,100,,
1674,12848,250,paid,crypto
1675,27076,500 USD,,Card
1676,30278,100,,Card
1677,20168,-50,,Card
1678,13018,$500,PAID,crypto
1679,15230,-50,,
1680,21170,100,failed,crypto
1681,2794,-50,,CARD
1682,24606,500 USD,paid,Cash
1683,25366,-50,failed,
1684,3315,,paid,
1685,29217,500 USD,paid,
1686,11705,,,CARD
1687,22964,250,PAID,Transfer
1688,21107,100,,CARD
1689,4537,250,PAID,Transfer
1690,11494,500 USD,,Transfer
1691,27075,100,,Transfer
1692,12710,,,CARD
1693,21820,250,,
1694,29952,,PAID,crypto
1695,11143,-50,pending,crypto
1696,5396,-50,paid,Card
1697,30500,$500,,Cash
1698,29486,-50,,CARD
1699,27484,-50,pending,CARD
1700,25094,-50,pending,
1701,27353,100,failed,Transfer
1702,14589,250,paid,Cash
1703,30394,-50,pending,CARD
1704,20585,500 USD,,Cash
1705,12952,$500,,Card
1706,23414,500 USD,paid,Cash
1707,19296,500 USD,,Card
1708,9606,250,pending,Transfer
1709,22652,100,pending,crypto
1710,12133,250,PAID,Cash
1711,3749,500 USD,paid,Card
1712,16705,,failed,Card
1713,31460,500 USD,failed,CARD
1714,18349,-50,,
1715,19480,500 USD,,
1716,8154,,PAID,
1717,14711,100,,
1718,29834,$500,pending,Card
1719,20402,500 USD,PAID,Transfer
1720,31852,100,failed,Cash
1721,2801,-50,PAID,Transfer
1722,6316,$500,pending,CARD
1723,14598,$500,,crypto
1724,15230,250,,crypto
1725,14790,,failed,
1726,22138,$500,pending,crypto
1727,13602,-50,paid,Cash
1728,15523,$500,,Card
1729,28974,250,,Transfer
1730,21663,,failed,CARD
1731,15778,-50,failed,
1732,9591,,,Cash
1733,6784,,pending,
1734,19574,-50,pending,Card
1735,510,$500,failed,Cash
1736,2381,100,paid,Cash
1737,30335,-50,,Card
1738,9846,$500,pending,CARD
1739,30121,250,,crypto
1740,26088,100,,CARD
1741,7294,$500,,CARD
1742,5451,$500,,crypto
1743,12507,100,PAID,Transfer
1744,3533,250,,Transfer
1745,19862,-50,PAID,Card
1746,9030,500 USD,PAID,Cash
1747,21371,-50,,
1748,22036,100,pending,crypto
1749,26152,$500,paid,crypto
1750,19128,250,pending,CARD
1751,17999,100,pending,crypto
1752,20864,100,PAID,Card
1753,21803,100,paid,
1754,9119,-50,PAID,Transfer
1755,18529,500 USD,,CARD
1756,9436,250,,
1757,3640,500 USD,,CARD
1758,16669,$500,PAID,Cash
1759,17848,250,PAID,crypto
1760,11600,250,,Card
1761,20736,,,CARD
1762,18241,500 USD,,crypto
1763,10453,$500,failed,
1764,31091,,pending,Transfer
1765,16078,-50,PAID,Transfer
1766,5863,500 USD,failed,crypto
1767,19571,250,,crypto
1768,6568,$500,pending,Cash
1769,22498,-50,pending,Card
1770,31153,500 USD,,
1771,3352,,PAID,crypto
1772,12230,500 USD,failed,CARD
1773,26582,$500,paid,Transfer
1774,17731,-50,,Transfer
1775,23501,250,,CARD
1776,16822,,,crypto
1777,13091,$500,,
1778,4987,,,
1779,17739,-50,,Cash
1780,31364,100,failed,Card
1781,25865,,paid,crypto
1782,1734,-50,pending,
1783,11340,100,,Transfer
1784,16216,$500,paid,crypto
1785,30929,250,PAID,
1786,906,$500,pending,Transfer
1787,6362,,,
1788,17927,250,failed,Cash
1789,15199,$500,PAID,Transfer
1790,3146,-50,paid,Card
1791,12715,-50,paid,Transfer
1792,20661,500 USD,pending,Card
1793,14906,100,pending,Card
1794,2422,250,PAID,Transfer
1795,10424,100,pending,CARD
1796,30849,-50,pending,Transfer
1797,22380,250,PAID,CARD
1798,9630,,paid,Cash
1799,7773,500 USD,,Transfer
1800,29120,,paid,
1801,24729,250,failed,crypto
1802,16828,-50,,CARD
1803,401,250,,Cash
1804,30690,100,,Transfer
1805,25386,,pending,Card
1806,9670,,,Transfer
1807,27088,250,paid,Card
1808,18472,100,failed,Cash
1809,9016,-50,paid,Cash
1810,2075,250,paid,
1811,18919,$500,failed,Transfer
1812,16210,-50,,crypto
1813,8973,$500,,crypto
1814,25028,$500,,
1815,2303,$500,,Transfer
1816,14750,250,PAID,Cash
1817,20813,-50,,
1818,23731,$500,,
1819,28614,,paid,
1820,25495,-50,pending,Card
1821,17318,$500,failed,Cash
1822,16993,100,failed,
1823,19110,,pending,Cash
1824,10509,,failed,Transfer
1825,14607,$500,paid,Transfer
1826,9307,250,failed,Transfer
1827,25302,,paid,Cash
1828,10315,-50,paid,Cash
1829,30753,100,pending,Card
1830,13624,$500,,crypto
1831,6755,100,,Card
1832,26668,100,,Cash
1833,21199,250,PAID,
1834,7927,,pending,Transfer
1835,24111,500 USD,paid,Card
1836,5963,-50,,Card
1837,22925,,failed,crypto
1838,3732,250,,crypto
1839,29055,100,,Transfer
1840,2873,,pending,crypto
1841,20449,$500,PAID,Transfer
1842,7110,$500,PAID,Cash
1843,12785,,,
1844,5278,,,Card
1845,21629,250,paid,Transfer
1846,20843,-50,pending,CARD
1847,11613,,paid,Card
1848,6625,250,paid,Transfer
1849,5389,$500,PAID,CARD
1850,16018,500 USD,paid,CARD
1851,7043,100,,
1852,10002,100,paid,Transfer
1853,26900,-50,pending,crypto
1854,24443,100,,Card
1855,20610,$500,pending,CARD
1856,15659,500 USD,,Transfer
1857,24006,$500,paid,crypto
1858,12837,100,paid,
1859,12398,$500,PAID,Cash
1860,28923,,PAID,Cash
1861,24293,$500,,crypto
1862,12822,250,,Card
1863,20444,,paid,Cash
1864,611,100,paid,Transfer
1865,4884,$500,failed,CARD
1866,19717,,pending,Transfer
