review_id,customer_id,product_id,rating,review_text
959,7501,475,5.0,Bad
960,1905,205,0.0,Bad
961,7722,283,,Bad
962,7902,461,4.0,Lorem ipsum
963,8731,1353,2.0,Great product
964,4110,331,8.0,
965,5013,1476,1.0,Great product
966,1718,1128,8.0,
967,3196,1788,4.0,Bad
968,2022,592,4.0,Lorem ipsum
969,10604,1412,1.0,
970,1321,203,0.0,Bad
971,3953,584,2.0,
972,2270,1626,4.0,Bad
973,8504,1144,0.0,
974,4111,1239,0.0,Great product
975,7038,1500,2.0,
976,9707,895,1.0,Great product
977,10944,1390,8.0,
978,695,899,5.0,Bad
979,3192,1849,4.0,Great product
980,6775,1772,2.0,Lorem ipsum
981,10324,1953,8.0,Great product
982,1197,2022,5.0,Bad
983,10403,601,4.0,Great product
984,7661,40,5.0,
985,1231,691,3.0,
986,7392,670,3.0,
987,4142,1580,2.0,
988,985,1154,5.0,
989,5458,1893,2.0,Great product
990,9182,181,3.0,Great product
991,4158,516,8.0,Great product
992,10068,15,8.0,Lorem ipsum
993,6573,1421,8.0,Great product
994,8707,2199,8.0,
995,8246,1169,5.0,Bad
996,10221,970,,
997,9479,1494,5.0,
998,1642,1050,,
999,10786,507,5.0,
1000,3399,1061,5.0,Bad
1001,1736,841,4.0,Lorem ipsum
1002,3376,2126,8.0,Bad
1003,596,1417,5.0,
1004,4401,171,,Great product
1005,8091,1304,,
1006,5670,291,4.0,Bad
1007,4023,2191,,Bad
1008,4770,228,4.0,
1009,358,345,1.0,Great product
1010,464,699,4.0,Great product
1011,4950,1693,0.0,Great product
1012,10827,1314,2.0,Bad
1013,2291,190,3.0,Lorem ipsum
1014,4523,1810,,
1015,4523,1372,5.0,
1016,2249,668,5.0,Great product
1017,2308,394,,Bad
1018,3911,635,1.0,Bad
1019,6756,1129,1.0,
1020,3903,176,0.0,Lorem ipsum
1021,9018,1926,5.0,Lorem ipsum
1022,233,1020,4.0,Great product
1023,6047,2151,3.0,
1024,2022,820,8.0,
1025,5074,650,8.0,Great product
1026,2668,533,4.0,
1027,2895,884,3.0,Great product
1028,8090,164,0.0,
1029,6196,1332,,Great product
1030,1156,2173,1.0,Bad
1031,2442,2045,,Great product
1032,10130,1867,8.0,
1033,7918,274,3.0,Great product
1034,6497,2036,5.0,Lorem ipsum
1035,51,107,4.0,Great product
1036,8293,2013,3.0,Bad
1037,4562,407,,
1038,6764,365,4.0,Lorem ipsum
1039,8930,1768,8.0,Lorem ipsum
1040,1262,1050,3.0,Lorem ipsum
1041,3741,276,0.0,
1042,8767,14,0.0,
1043,6647,1109,,Great product
1044,913,470,1.0,
1045,5263,2017,0.0,Lorem ipsum
1046,4308,141,3.0,Bad
1047,1296,778,,
1048,9735,111,8.0,
1049,3008,1049,0.0,
1050,8959,450,,Lorem ipsum
1051,7855,808,8.0,
1052,3589,604,0.0,Bad
1053,1186,1530,5.0,Bad
1054,1874,604,4.0,Great product
1055,5782,878,2.0,Bad
1056,3213,351,4.0,Bad
1057,9826,1397,3.0,
1058,276,1083,4.0,
1059,4559,1523,3.0,
1060,7282,676,,Lorem ipsum
1061,1817,705,2.0,Great product
1062,7591,1992,4.0,Bad
1063,7201,76,4.0,
1064,4123,1207,8.0,
1065,4737,1641,0.0,Bad
1066,4078,1297,3.0,Great product
1067,9468,81,8.0,
1068,2919,1161,5.0,Great product
1069,4763,380,8.0,
1070,8241,1083,,Lorem ipsum
1071,2642,294,2.0,
1072,225,1370,,Lorem ipsum
1073,3506,1066,1.0,
1074,2385,1186,4.0,Great product
1075,9167,600,4.0,
1076,2931,2117,5.0,
1077,1681,1195,3.0,
1078,190,1803,0.0,Bad
1079,5724,1408,2.0,Bad
1080,5742,506,0.0,
1081,8245,1634,2.0,Lorem ipsum
1082,4885,2058,0.0,Bad
1083,3987,475,1.0,Bad
1084,7269,708,4.0,Lorem ipsum
1085,8941,645,0.0,Lorem ipsum
1086,6125,1409,3.0,
1087,4023,803,4.0,Bad
1088,3456,1219,4.0,
1089,7507,939,1.0,
1090,1578,113,5.0,Bad
1091,953,1699,8.0,Bad
1092,8652,540,3.0,
1093,5362,983,0.0,
1094,1573,948,5.0,Lorem ipsum
1095,7555,551,0.0,
1096,2357,327,,
1097,363,729,5.0,Great product
1098,8082,530,5.0,Lorem ipsum
1099,565,394,3.0,Great product
1100,8166,1598,4.0,Lorem ipsum
1101,10146,1208,4.0,Bad
1102,6243,1333,8.0,Bad
1103,3334,1177,5.0,
1104,4193,97,,Lorem ipsum
1105,3294,402,0.0,Lorem ipsum
1106,6634,1812,,Bad
1107,3445,1472,,Bad
1108,7278,893,2.0,Bad
1109,10500,69,5.0,Bad
1110,7569,1077,5.0,Lorem ipsum
1111,6894,2133,4.0,Bad
1112,7205,446,3.0,Bad
1113,3829,1809,5.0,
1114,930,1847,3.0,
1115,10474,515,1.0,
1116,4857,762,1.0,Bad
1117,7293,2161,1.0,
1118,8168,482,3.0,Lorem ipsum
1119,9029,2008,0.0,Lorem ipsum
1120,7835,872,5.0,Great product
1121,31,1773,8.0,
1122,9247,1295,4.0,Great product
1123,4913,533,1.0,Great product
1124,10243,19,0.0,Bad
1125,703,400,,Lorem ipsum
1126,3736,885,4.0,
1127,149,1037,1.0,Lorem ipsum
1128,9651,1675,1.0,Great product
1129,3629,1428,2.0,Lorem ipsum
1130,3163,875,4.0,Bad
1131,575,1430,5.0,
1132,4616,1785,,Bad
1133,9769,9,1.0,Lorem ipsum
1134,8406,1033,,
1135,1956,2005,5.0,Lorem ipsum
1136,6063,2129,1.0,
1137,6005,516,2.0,
1138,7430,1270,4.0,
1139,5740,57,8.0,Bad
1140,5226,1285,2.0,Great product
1141,9416,1218,3.0,Great product
1142,2621,30,0.0,
1143,1680,1525,8.0,Great product
1144,6819,1709,0.0,Bad
1145,7672,523,,Lorem ipsum
1146,4945,293,0.0,Great product
1147,2129,596,,
1148,875,1557,8.0,
1149,8033,2072,,Bad
1150,5645,514,,Bad
1151,1527,1912,8.0,Bad
1152,5929,2123,3.0,Great product
1153,5845,727,4.0,Great product
1154,2109,2130,1.0,Great product
1155,10294,48,4.0,Great product
1156,1955,911,1.0,Great product
1157,2661,1132,2.0,
1158,4297,1462,3.0,
1159,1708,370,0.0,Great product
1160,10974,1638,4.0,
1161,6336,238,3.0,Great product
1162,744,2069,4.0,
1163,1451,653,0.0,Lorem ipsum
1164,194,989,8.0,Bad
1165,7530,262,0.0,Bad
1166,7959,1331,5.0,
1167,290,1227,2.0,Lorem ipsum
1168,7303,2143,3.0,Bad
1169,3629,579,5.0,
1170,8600,247,4.0,
1171,2816,939,8.0,
1172,2168,1018,3.0,
1173,908,1803,0.0,Great product
1174,820,1727,3.0,Great product
1175,1372,557,,Lorem ipsum
1176,7604,1671,5.0,Great product
1177,216,2150,4.0,
1178,342,478,3.0,
1179,7681,1211,8.0,
1180,9505,1842,1.0,
1181,9860,1555,1.0,Great product
1182,3829,475,,
1183,1427,2074,8.0,Bad
1184,4696,619,,
1185,7477,160,1.0,Great product
1186,10677,950,4.0,Lorem ipsum
1187,1808,2173,3.0,Bad
1188,9592,1091,5.0,Lorem ipsum
1189,8945,161,8.0,
1190,6025,691,5.0,
1191,6339,1893,0.0,
1192,5245,868,1.0,Lorem ipsum
1193,737,1176,,Great product
1194,7634,1955,5.0,
1195,10066,1826,4.0,Bad
1196,2775,1520,,Bad
1197,7375,1117,,Bad
1198,9695,346,3.0,Bad
1199,4114,2067,8.0,
1200,3296,480,1.0,
1201,6035,117,4.0,Lorem ipsum
1202,10135,2153,8.0,Lorem ipsum
1203,8032,691,8.0,
1204,130,1651,2.0,
1205,9748,31,1.0,Bad
1206,1694,660,5.0,
1207,8781,1203,4.0,
1208,4443,796,8.0,Great product
1209,10910,84,1.0,Great product
1210,10118,1141,0.0,Bad
1211,7657,369,2.0,Lorem ipsum
1212,3820,369,2.0,Lorem ipsum
1213,362,1890,5.0,
1214,8013,2200,0.0,Bad
1215,1212,318,8.0,
1216,6990,1659,0.0,Lorem ipsum
1217,3899,850,3.0,Lorem ipsum
1218,10745,300,4.0,Lorem ipsum
1219,2474,630,3.0,Great product
1220,4746,634,5.0,Bad
1221,3021,18,2.0,Lorem ipsum
1222,435,714,1.0,
1223,10520,1686,4.0,Bad
1224,4788,1338,5.0,
1225,7054,2050,3.0,Bad
1226,1757,1427,5.0,
1227,6004,744,,Great product
1228,9882,1280,3.0,Great product
1229,3055,823,2.0,Bad
1230,634,2112,5.0,
1231,6998,497,2.0,Bad
1232,10570,80,3.0,
1233,9965,1461,1.0,Great product
1234,6768,1383,8.0,Lorem ipsum
1235,4599,2157,3.0,Lorem ipsum
1236,4374,2011,4.0,Lorem ipsum
1237,7884,629,0.0,Lorem ipsum
1238,9878,1811,3.0,
1239,1356,1763,,
1240,9208,2085,5.0,Lorem ipsum
1241,3007,1068,,Lorem ipsum
1242,1246,622,1.0,Great product
1243,5342,1295,5.0,Lorem ipsum
1244,1733,1997,8.0,Bad
1245,9286,486,5.0,
1246,1242,625,1.0,Great product
1247,1502,1139,3.0,
1248,3999,378,5.0,
1249,3901,346,4.0,
1250,64,1341,,Great product
1251,554,1512,3.0,
1252,2290,2179,0.0,Lorem ipsum
1253,7766,2126,4.0,Lorem ipsum
1254,10089,1429,,
1255,7251,649,1.0,Bad
1256,1054,132,1.0,Great product
1257,10889,467,4.0,Bad
1258,8234,411,5.0,Lorem ipsum
1259,960,1703,,Great product
1260,1183,1438,4.0,Lorem ipsum
1261,1729,1895,0.0,Lorem ipsum
1262,1135,1769,4.0,
1263,7180,792,,Lorem ipsum
1264,5250,1999,8.0,
1265,6496,2041,4.0,Bad
1266,9851,2040,2.0,
1267,5994,895,1.0,Bad
1268,1102,606,1.0,
1269,5171,1119,1.0,
1270,2882,1868,0.0,
1271,6603,2158,3.0,
1272,3538,174,8.0,Bad
1273,4149,33,4.0,Great product
1274,8313,154,2.0,Bad
1275,5942,414,,Great product
1276,1519,1920,0.0,Great product
1277,4680,1217,,
1278,2914,229,4.0,
1279,10452,1608,1.0,Great product
1280,4086,1625,4.0,Bad
1281,5385,658,3.0,
1282,10300,398,,Bad
1283,10607,1753,0.0,Great product
1284,5992,922,8.0,Great product
1285,945,1872,2.0,
1286,6152,274,,Bad
1287,612,283,4.0,Great product
1288,1681,130,2.0,Bad
1289,3123,2149,,
1290,10025,216,3.0,
1291,10418,1894,1.0,
1292,10474,452,2.0,
1293,2068,1160,4.0,
1294,8317,1404,2.0,Great product
1295,435,618,4.0,
1296,3577,1156,2.0,Great product
1297,3258,1727,4.0,
1298,10117,2017,8.0,Bad
1299,1716,291,8.0,Bad
1300,453,882,5.0,Bad
1301,7332,362,5.0,
1302,10084,1335,5.0,Great product
1303,10803,1352,4.0,Lorem ipsum
1304,119,864,4.0,Great product
1305,1788,909,0.0,Lorem ipsum
1306,3906,795,0.0,Bad
1307,2603,2045,,
1308,5920,1034,0.0,
1309,10849,973,5.0,Lorem ipsum
1310,8465,1194,3.0,
1311,1321,142,5.0,
1312,7439,2142,3.0,Lorem ipsum
1313,6250,1110,,
1314,8610,1741,0.0,Lorem ipsum
1315,9757,1008,1.0,Great product
1316,4076,8,2.0,Great product
1317,1980,1813,4.0,Lorem ipsum
1318,10821,82,3.0,Lorem ipsum
1319,6981,33,0.0,Great product
1320,8091,1272,,
1321,1137,824,8.0,Great product
1322,9,954,,Lorem ipsum
1323,4560,342,4.0,Bad
1324,8032,1986,8.0,
1325,6021,999,5.0,
1326,8930,1756,4.0,
1327,10053,317,1.0,Bad
1328,1263,2102,,
1329,7589,1423,1.0,Great product
1330,1477,1886,4.0,Great product
1331,2283,1423,5.0,Lorem ipsum
1332,7672,1339,,Bad
1333,1026,1398,2.0,Lorem ipsum
1334,4316,914,1.0,Bad
1335,8803,706,5.0,Great product
1336,1294,2009,3.0,Great product
1337,8611,328,,Lorem ipsum
1338,2192,845,4.0,
1339,1621,1017,3.0,Bad
1340,5562,1168,2.0,Bad
1341,4482,131,4.0,
1342,138,1413,1.0,Great product
1343,4409,593,1.0,
1344,10005,470,2.0,Bad
1345,6633,1335,0.0,
1346,10772,2189,8.0,Bad
1347,9929,1485,2.0,Bad
1348,5755,1058,5.0,Bad
1349,6508,1076,8.0,Lorem ipsum
1350,4714,1818,8.0,Lorem ipsum
1351,1789,956,5.0,Bad
1352,10758,706,8.0,
1353,7295,1777,2.0,Bad
1354,1506,1566,2.0,
1355,10460,83,,Bad
1356,3843,522,0.0,Lorem ipsum
1357,2349,2134,5.0,
1358,10678,1363,1.0,
1359,6138,2086,,Bad
1360,9241,346,8.0,Bad
1361,1308,1659,3.0,Great product
1362,101,146,1.0,Lorem ipsum
1363,66,1283,0.0,
1364,4590,6,2.0,Bad
1365,1857,1572,4.0,
1366,10756,706,3.0,Lorem ipsum
1367,346,719,3.0,Great product
1368,156,1125,4.0,
1369,5891,346,2.0,Lorem ipsum
1370,8346,118,4.0,Bad
1371,2420,2044,5.0,Great product
1372,3259,1556,4.0,Great product
1373,4526,1853,5.0,Great product
1374,2815,1739,5.0,Lorem ipsum
1375,10037,1083,5.0,Bad
1376,3242,158,,Great product
1377,8331,1816,5.0,Great product
1378,10890,1383,2.0,Bad
1379,1866,1149,0.0,
1380,2712,1768,3.0,
1381,4555,1592,,
1382,7978,1397,3.0,Great product
1383,743,1238,2.0,
1384,2859,599,3.0,
1385,9923,794,,Lorem ipsum
1386,6552,472,5.0,
1387,10606,184,,Lorem ipsum
1388,4235,297,8.0,Bad
1389,2196,1024,4.0,Bad
1390,290,1624,1.0,
1391,8329,2145,,
1392,284,878,2.0,Bad
1393,4855,1263,8.0,Great product
1394,8441,1662,0.0,
1395,2232,231,3.0,
1396,10195,37,5.0,Bad
1397,10196,987,2.0,
1398,5912,1067,2.0,Great product
1399,8156,2196,1.0,Lorem ipsum
1400,3932,82,2.0,Lorem ipsum
1401,9016,1460,8.0,
1402,7762,1951,1.0,Bad
1403,1455,1221,0.0,
1404,3975,632,3.0,Bad
1405,9398,1855,0.0,Bad
1406,4731,1273,,Lorem ipsum
1407,3326,794,1.0,Lorem ipsum
1408,7404,884,1.0,
1409,2343,1471,5.0,Great product
1410,6610,1213,1.0,Bad
1411,9456,780,5.0,
1412,3000,1485,5.0,
1413,25,1644,5.0,
1414,2204,521,4.0,Great product
1415,1896,70,1.0,
1416,859,486,8.0,
1417,2653,1955,3.0,Great product
1418,2367,1953,,
1419,2589,238,8.0,
1420,383,704,4.0,Bad
1421,9017,478,2.0,Lorem ipsum
1422,1555,810,5.0,Bad
1423,6344,1360,8.0,Bad
1424,6866,956,8.0,
1425,6134,1725,2.0,
1426,3116,648,5.0,
1427,9194,170,3.0,Lorem ipsum
1428,7576,61,5.0,
1429,2365,217,2.0,Bad
1430,8709,2170,1.0,Lorem ipsum
1431,3124,101,3.0,Great product
1432,2820,2133,0.0,Lorem ipsum
1433,10250,1195,1.0,Bad
1434,4525,1819,2.0,Bad
1435,250,1192,5.0,Bad
1436,1177,51,0.0,Great product
1437,2268,1807,8.0,
1438,6756,1622,2.0,
1439,9088,258,,
1440,2776,1638,3.0,
1441,17,1339,2.0,Great product
1442,1487,1410,3.0,
1443,4473,1099,3.0,Lorem ipsum
1444,3551,1625,3.0,
1445,1239,392,1.0,Great product
1446,4762,736,5.0,Lorem ipsum
1447,7933,74,4.0,Great product
1448,23,342,0.0,Great product
1449,5035,2065,4.0,
1450,4618,1082,0.0,Lorem ipsum
1451,5142,1897,5.0,
1452,7435,2193,2.0,Great product
1453,3705,677,8.0,Lorem ipsum
1454,7689,381,5.0,
1455,5459,957,1.0,
1456,10757,2126,1.0,
1457,4944,1403,,Lorem ipsum
1458,5586,1406,8.0,Bad
1459,3364,1767,8.0,
1460,7878,327,4.0,Bad
1461,3053,1863,2.0,Great product
1462,9488,1480,2.0,Lorem ipsum
1463,3225,981,5.0,
1464,7799,1552,4.0,
1465,4620,853,,
1466,10212,1492,1.0,Bad
1467,7401,809,,
1468,10123,2015,0.0,Lorem ipsum
1469,8649,479,0.0,
1470,9074,2084,1.0,Bad
1471,9981,640,0.0,Bad
1472,1063,1993,1.0,
1473,1365,1802,3.0,Bad
1474,3639,989,1.0,Bad
1475,9743,926,2.0,Lorem ipsum
1476,8890,1848,5.0,Lorem ipsum
1477,7000,2019,3.0,
1478,2384,39,3.0,
1479,3269,1485,8.0,
1480,2625,858,8.0,Great product
1481,4760,182,8.0,Bad
1482,4688,153,4.0,Lorem ipsum
1483,10971,139,3.0,Lorem ipsum
1484,5502,1837,5.0,Great product
1485,518,1058,4.0,Bad
1486,1312,1922,2.0,
1487,6935,859,1.0,Great product
1488,8177,1182,5.0,Great product
1489,3360,1304,3.0,
1490,5596,434,3.0,Lorem ipsum
1491,7475,1983,0.0,Bad
1492,4150,944,4.0,Lorem ipsum
1493,2850,1283,3.0,Great product
1494,10075,1078,4.0,
1495,10371,1016,2.0,Lorem ipsum
1496,3916,1292,1.0,Lorem ipsum
1497,3213,1762,4.0,
1498,7534,1495,0.0,Lorem ipsum
1499,7708,1624,0.0,
1500,746,943,,Lorem ipsum
1501,1931,149,2.0,
1502,8997,1816,8.0,
1503,9587,425,5.0,Lorem ipsum
1504,3675,1451,8.0,Bad
1505,3937,677,1.0,Bad
1506,8544,772,3.0,
1507,7446,1424,8.0,Lorem ipsum
1508,2024,993,0.0,
1509,7466,1597,1.0,Lorem ipsum
1510,10240,2136,1.0,Lorem ipsum
1511,5890,1829,3.0,Great product
1512,4401,65,8.0,
1513,5009,1182,8.0,Bad
1514,10985,2010,,
1515,10168,461,1.0,
1516,8052,335,4.0,Great product
1517,6746,1963,,Bad
1518,9840,1134,4.0,Bad
1519,6172,149,2.0,Great product
1520,7353,31,4.0,Bad
1521,803,1337,5.0,Great product
1522,1371,465,3.0,Bad
1523,8371,100,,Bad
1524,7351,1130,2.0,Lorem ipsum
1525,10264,423,8.0,
1526,4286,487,,Bad
1527,5036,950,0.0,Bad
1528,9457,1460,,Bad
1529,10271,1952,5.0,
1530,741,217,4.0,
1531,3719,1571,3.0,
1532,10766,1795,3.0,Lorem ipsum
1533,4650,1197,4.0,
1534,2994,1113,,Lorem ipsum
1535,3838,1156,3.0,
1536,5285,35,2.0,Bad
1537,1711,377,,Great product
1538,9852,338,5.0,Great product
1539,6578,1586,8.0,
1540,2327,1126,0.0,Bad
1541,930,71,3.0,Great product
1542,4390,2192,8.0,Lorem ipsum
1543,9895,1447,8.0,
1544,6650,798,8.0,
1545,7036,1561,3.0,
1546,8529,1979,1.0,Bad
1547,3765,693,4.0,
1548,773,1157,3.0,Bad
1549,9227,2157,,
1550,5970,74,3.0,
1551,4909,1897,0.0,Bad
1552,10207,1740,,Great product
1553,10767,1848,0.0,Bad
1554,2233,1016,5.0,Bad
1555,1635,1143,5.0,
1556,9477,250,2.0,Great product
1557,416,2019,1.0,Bad
1558,9680,1477,3.0,
1559,4726,1936,3.0,
1560,2229,2187,1.0,
1561,1136,1807,8.0,
1562,7026,107,1.0,Lorem ipsum
1563,4302,141,,Bad
1564,9290,1101,3.0,Bad
1565,10731,1028,3.0,Great product
1566,7903,1294,3.0,Great product
1567,7313,1145,3.0,Lorem ipsum
1568,8969,418,1.0,Lorem ipsum
1569,7252,2091,3.0,
1570,6045,530,,
1571,7407,1654,8.0,
1572,4646,220,4.0,Lorem ipsum
1573,3880,2181,8.0,
1574,8723,1156,1.0,Lorem ipsum
1575,6613,1100,1.0,Bad
1576,686,1880,5.0,Bad
1577,1530,1029,2.0,
1578,5719,1865,2.0,
1579,10168,971,3.0,Bad
1580,10886,1512,2.0,
1581,3173,455,4.0,
1582,2135,1960,4.0,Lorem ipsum
1583,6705,1435,5.0,Bad
1584,9580,650,5.0,Great product
1585,8188,36,8.0,Great product
1586,5099,449,,
1587,1099,1978,1.0,
1588,9124,831,8.0,
1589,851,1230,1.0,Lorem ipsum
1590,3658,1834,4.0,Great product
1591,9385,936,5.0,
1592,5027,477,4.0,
1593,5880,2082,,
1594,5778,1502,,
1595,8329,413,2.0,Lorem ipsum
1596,6488,202,2.0,
1597,8976,1589,4.0,
1598,3157,44,1.0,Lorem ipsum
1599,9137,482,,Great product
1600,2980,594,1.0,Lorem ipsum
1601,1141,1964,3.0,
1602,8168,905,,Lorem ipsum
1603,2439,35,2.0,Lorem ipsum
1604,3295,1354,0.0,
1605,4438,996,,Lorem ipsum
1606,5087,1556,1.0,Bad
1607,4692,1612,5.0,
1608,2622,869,5.0,Great product
1609,5927,1437,4.0,Lorem ipsum
1610,2470,156,3.0,
1611,7098,1976,5.0,
1612,5262,2157,0.0,
1613,2537,2190,2.0,Lorem ipsum
1614,10476,77,8.0,
1615,151,878,3.0,Great product
1616,1954,236,1.0,Bad
1617,2090,1635,0.0,
1618,9927,1720,,
1619,3900,1570,0.0,Lorem ipsum
1620,8372,1698,,
1621,5577,581,4.0,Bad
1622,5155,382,3.0,Bad
1623,3311,1518,8.0,
1624,4295,1130,4.0,
1625,2580,212,,Lorem ipsum
1626,9675,2031,2.0,Lorem ipsum
1627,6851,283,0.0,Lorem ipsum
1628,5798,363,2.0,Lorem ipsum
1629,3113,593,0.0,
1630,1435,239,0.0,
1631,1665,902,8.0,Great product
1632,10421,526,1.0,
1633,10517,822,,Bad
1634,3702,909,5.0,Bad
1635,2209,1245,,Lorem ipsum
1636,10070,997,0.0,
1637,114,1855,0.0,
1638,10391,728,5.0,Bad
1639,2322,1454,2.0,
1640,2985,494,3.0,Bad
1641,2642,1962,2.0,Great product
1642,1404,2056,8.0,Great product
1643,3880,778,4.0,Great product
1644,8855,1133,5.0,Lorem ipsum
1645,5455,1501,3.0,Bad
1646,3194,1021,2.0,Great product
1647,6884,109,2.0,Lorem ipsum
1648,5638,1325,,
1649,9820,2,3.0,
1650,10166,1503,3.0,Lorem ipsum
1651,909,680,8.0,Lorem ipsum
1652,8514,1384,3.0,Bad
1653,1361,134,,
1654,6644,1012,4.0,
1655,91,730,8.0,Great product
1656,10171,1798,4.0,
1657,7121,187,4.0,Lorem ipsum
1658,2288,1939,0.0,Lorem ipsum
1659,3583,208,1.0,
1660,5800,187,8.0,Bad
1661,10123,109,1.0,
1662,8921,982,1.0,
1663,8106,332,,Great product
1664,300,641,,
1665,5935,972,2.0,Lorem ipsum
1666,8344,234,5.0,Lorem ipsum
1667,6500,234,,
1668,8575,1986,2.0,
1669,45,1346,,Great product
1670,10990,208,0.0,
1671,7172,59,2.0,Bad
1672,2605,2177,3.0,Lorem ipsum
1673,6889,1854,4.0,Great product
1674,2175,1430,2.0,Lorem ipsum
1675,6236,680,0.0,Bad
1676,9679,1165,4.0,Bad
1677,5980,810,0.0,
1678,2743,787,1.0,
1679,228,618,1.0,Bad
1680,1318,510,2.0,
1681,152,1170,4.0,Great product
1682,10960,1417,2.0,Great product
1683,9602,37,,Lorem ipsum
1684,6397,1131,0.0,Great product
1685,1109,55,0.0,Lorem ipsum
1686,9217,1894,,Lorem ipsum
1687,881,1321,5.0,Bad
1688,2678,130,1.0,Great product
1689,5736,1300,2.0,Great product
1690,3371,651,8.0,
1691,2606,2129,8.0,Bad
1692,760,1657,,Great product
1693,6501,1177,5.0,
1694,3017,1873,5.0,
1695,10506,659,2.0,Lorem ipsum
1696,10606,320,0.0,
1697,3440,2027,,Lorem ipsum
1698,2213,927,1.0,
1699,9276,434,8.0,Bad
1700,4902,1128,2.0,Lorem ipsum
1701,747,1698,4.0,Great product
1702,9090,1476,3.0,Lorem ipsum
1703,1207,1970,3.0,
1704,6333,747,,
1705,6661,1146,,
1706,3274,1980,1.0,Lorem ipsum
1707,5168,625,1.0,
1708,6327,1480,3.0,
1709,9486,1264,8.0,Bad
1710,9685,1963,3.0,
1711,836,260,4.0,Lorem ipsum
1712,5016,89,3.0,Great product
1713,8126,741,8.0,Lorem ipsum
1714,3351,491,,Lorem ipsum
1715,6890,247,1.0,
1716,7517,679,4.0,
1717,6062,1492,5.0,Lorem ipsum
1718,7842,2014,1.0,
1719,2094,150,4.0,Great product
1720,9881,1796,2.0,Lorem ipsum
1721,6933,177,4.0,Lorem ipsum
1722,10908,1251,0.0,
1723,6719,286,8.0,Lorem ipsum
1724,6364,1758,2.0,
1725,7110,1056,8.0,Great product
1726,5478,81,,
1727,9441,1078,5.0,Bad
1728,381,1824,0.0,Great product
1729,4810,827,4.0,Bad
1730,470,2106,4.0,Lorem ipsum
1731,3111,30,4.0,
1732,3965,42,,
1733,7406,1106,2.0,Great product
1734,842,1942,8.0,
1735,4066,2197,4.0,
1736,2340,798,3.0,Bad
1737,7257,809,4.0,
1738,10753,384,4.0,Bad
1739,9419,1318,3.0,Bad
1740,1098,1835,1.0,Great product
1741,9659,960,,Lorem ipsum
1742,360,186,5.0,
1743,7660,2162,4.0,
1744,8505,1745,,
1745,1195,127,0.0,Lorem ipsum
1746,5463,424,5.0,Great product
1747,1490,1193,0.0,
1748,2105,1277,0.0,Bad
1749,1756,200,3.0,Lorem ipsum
1750,3995,1089,,Lorem ipsum
1751,8098,528,4.0,Lorem ipsum
1752,10056,1480,8.0,Bad
1753,10986,1057,5.0,
1754,627,117,4.0,Bad
1755,10680,97,1.0,
1756,3182,2135,2.0,Lorem ipsum
1757,4257,1355,4.0,Lorem ipsum
1758,8510,479,5.0,Lorem ipsum
1759,3294,435,2.0,
1760,2202,1951,1.0,Bad
1761,10230,1698,0.0,Great product
1762,4506,1090,1.0,Great product
1763,10383,770,8.0,Great product
1764,227,513,4.0,
1765,4433,1300,,Lorem ipsum
1766,7151,1065,5.0,
1767,1472,1958,,Bad
1768,6707,393,,
1769,5743,1634,4.0,Bad
1770,57,649,,
1771,9977,2118,,Bad
1772,7639,1160,8.0,
1773,3545,811,8.0,Great product
1774,4311,545,0.0,Bad
1775,6078,2099,2.0,Great product
1776,8403,503,5.0,Bad
1777,4636,302,0.0,
1778,996,1626,,
1779,637,281,0.0,Bad
1780,5394,1179,2.0,Bad
1781,3856,817,4.0,
1782,10404,2111,2.0,Great product
1783,4692,1547,8.0,
1784,7432,1624,8.0,Lorem ipsum
1785,7490,444,1.0,
1786,8644,1362,3.0,Lorem ipsum
1787,2846,1703,4.0,Bad
1788,6102,361,3.0,
1789,494,68,3.0,
1790,141,1094,3.0,Lorem ipsum
1791,494,623,8.0,
1792,1953,106,3.0,
1793,8743,1318,4.0,Bad
1794,6643,278,4.0,Lorem ipsum
1795,7933,185,3.0,
1796,1947,387,,Lorem ipsum
1797,482,1068,1.0,Great product
1798,742,872,5.0,
1799,5428,2144,1.0,Bad
1800,2521,338,,
1801,4335,388,0.0,
1802,4563,441,1.0,
1803,5383,1931,4.0,Great product
1804,9042,1867,0.0,Bad
1805,6971,1108,2.0,
1806,4933,1745,5.0,
1807,10022,302,3.0,Bad
1808,8200,116,,
1809,574,653,8.0,Bad
1810,147,544,1.0,
1811,1043,1964,0.0,Great product
1812,8352,1788,0.0,Bad
1813,7928,388,8.0,Bad
1814,2064,2167,3.0,Bad
1815,9652,1113,,Great product
1816,2790,31,0.0,
1817,6114,234,4.0,Bad
1818,5353,1315,8.0,
1819,4968,1518,3.0,
1820,8078,118,5.0,Bad
1821,6930,1727,0.0,Bad
1822,10299,1407,5.0,
1823,6126,370,1.0,
1824,10717,2150,2.0,
1825,8618,870,3.0,
1826,2537,1972,2.0,Great product
1827,2859,1906,4.0,
1828,9733,150,1.0,
1829,3671,61,8.0,Great product
1830,2991,1863,,
1831,1001,519,,
1832,3943,766,,Lorem ipsum
1833,7211,53,2.0,
1834,3658,912,5.0,Lorem ipsum
1835,10902,897,1.0,
1836,3437,394,1.0,Lorem ipsum
1837,1674,665,8.0,Bad
1838,506,1736,2.0,Bad
1839,10589,458,8.0,
1840,3941,1906,,Bad
1841,9285,1540,2.0,
1842,3177,712,8.0,
